theme,sub_theme,topic,geography_type,geography,geography_code,metric,metric_group,stratum,sex,age,year,month,epiweek,date,metric_value,in_reporting_delay_period
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,8,34,2023-08-26,857.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,8,34,2023-08-27,902.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,8,35,2023-08-28,1089.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,8,35,2023-08-29,1368.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,8,35,2023-08-30,1490.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,8,35,2023-08-31,1447.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,9,35,2023-09-01,1514.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,9,35,2023-09-02,1327.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,9,35,2023-09-03,1637.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,9,36,2023-09-04,1970.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,9,36,2023-09-05,1891.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,9,36,2023-09-06,1860.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,9,36,2023-09-07,1712.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,9,36,2023-09-08,1551.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,9,36,2023-09-09,1334.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,9,36,2023-09-10,1580.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,9,37,2023-09-11,1825.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,9,37,2023-09-12,1674.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,9,37,2023-09-13,1523.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,9,37,2023-09-14,1532.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,9,37,2023-09-15,1342.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,9,37,2023-09-16,1318.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,9,37,2023-09-17,1605.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,9,38,2023-09-18,1930.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,9,38,2023-09-19,1952.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,9,38,2023-09-20,1894.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,9,38,2023-09-21,1829.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,9,38,2023-09-22,1682.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,9,38,2023-09-23,1555.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,9,38,2023-09-24,2011.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,9,39,2023-09-25,2562.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,9,39,2023-09-26,2700.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,9,39,2023-09-27,2669.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,9,39,2023-09-28,2320.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,9,39,2023-09-29,2125.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,9,39,2023-09-30,1929.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,10,39,2023-10-01,2362.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,10,40,2023-10-02,2645.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,10,40,2023-10-03,2659.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,10,40,2023-10-04,2456.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,10,40,2023-10-05,2255.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,10,40,2023-10-06,2119.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,10,40,2023-10-07,1670.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,10,40,2023-10-08,2069.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,10,41,2023-10-09,2236.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,10,41,2023-10-10,2030.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,10,41,2023-10-11,1898.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,10,41,2023-10-12,1545.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,10,41,2023-10-13,1468.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,10,41,2023-10-14,1120.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,10,41,2023-10-15,1219.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,10,42,2023-10-16,1451.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,10,42,2023-10-17,1413.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,10,42,2023-10-18,1397.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,10,42,2023-10-19,1324.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,10,42,2023-10-20,1149.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,10,42,2023-10-21,871.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,10,42,2023-10-22,993.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,10,43,2023-10-23,1179.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,10,43,2023-10-24,1153.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,10,43,2023-10-25,1021.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,10,43,2023-10-26,1016.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,10,43,2023-10-27,934.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,10,43,2023-10-28,738.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,10,43,2023-10-29,848.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,10,44,2023-10-30,1013.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,10,44,2023-10-31,959.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,11,44,2023-11-01,882.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,11,44,2023-11-02,814.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,11,44,2023-11-03,737.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,11,44,2023-11-04,595.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,11,44,2023-11-05,685.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,11,45,2023-11-06,784.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,11,45,2023-11-07,818.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,11,45,2023-11-08,699.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,11,45,2023-11-09,499.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,11,45,2023-11-10,281.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,11,45,2023-11-11,297.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,11,45,2023-11-12,602.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,11,46,2023-11-13,747.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,11,46,2023-11-14,766.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,11,46,2023-11-15,629.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,11,46,2023-11-16,671.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,11,46,2023-11-17,515.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,11,46,2023-11-18,452.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,11,46,2023-11-19,557.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,11,47,2023-11-20,702.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,11,47,2023-11-21,595.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,11,47,2023-11-22,614.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,11,47,2023-11-23,567.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,11,47,2023-11-24,548.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,11,47,2023-11-25,429.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,11,47,2023-11-26,507.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,11,48,2023-11-27,696.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,11,48,2023-11-28,695.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,11,48,2023-11-29,737.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,11,48,2023-11-30,666.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,12,48,2023-12-01,559.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,12,48,2023-12-02,524.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,12,48,2023-12-03,707.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,12,49,2023-12-04,968.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,12,49,2023-12-05,969.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,12,49,2023-12-06,968.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,12,49,2023-12-07,836.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,12,49,2023-12-08,924.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,12,49,2023-12-09,804.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,12,49,2023-12-10,994.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,12,50,2023-12-11,1263.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,12,50,2023-12-12,1284.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,12,50,2023-12-13,1208.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,12,50,2023-12-14,1078.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,12,50,2023-12-15,1120.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,12,50,2023-12-16,907.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,12,50,2023-12-17,1229.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,12,51,2023-12-18,1594.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,12,51,2023-12-19,1468.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,12,51,2023-12-20,1432.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,12,51,2023-12-21,1386.0,False
